CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Subscription Status,Season,Country,Age Group
1347,Male,22,Blouse,Clothing,77,Express,Yes,Spring,United States,18-24
1348,Female,22,Blouse,Clothing,50,Free Shipping,Yes,Spring,United States,18-24
1349,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Spring,United States,18-24
1350,Male,22,Blouse,Clothing,15,Express,Yes,Spring,Australia,18-24
1351,Male,22,Blouse,Clothing,69,Free Shipping,Yes,Spring,Australia,18-24
1352,Male,22,Blouse,Clothing,85,Next Day Air,Yes,Spring,Australia,18-24
1353,Female,22,Blouse,Clothing,12,Express,Yes,Spring,Australia,18-24
1354,Female,22,Blouse,Clothing,100,Free Shipping,Yes,Spring,Australia,18-24
1355,Female,22,Blouse,Clothing,23,Next Day Air,Yes,Spring,Australia,18-24
1356,Female,22,Blouse,Clothing,14,Express,Yes,Spring,Australia,18-24
1357,Male,22,Blouse,Clothing,25,Free Shipping,Yes,Spring,Australia,18-24
1358,Female,22,Blouse,Clothing,41,Next Day Air,Yes,Spring,Australia,18-24
1359,Male,22,Blouse,Clothing,22,Express,Yes,Spring,Australia,18-24
1360,Female,22,Blouse,Clothing,63,Free Shipping,Yes,Spring,Australia,18-24
1361,Female,22,Blouse,Clothing,55,Next Day Air,Yes,Spring,Australia,18-24
1362,Female,22,Blouse,Clothing,98,Express,Yes,Spring,Australia,18-24
1363,Male,22,Blouse,Clothing,99,Free Shipping,Yes,Spring,Australia,18-24
1364,Female,22,Blouse,Clothing,65,Next Day Air,Yes,Spring,Australia,18-24
1365,Male,22,Blouse,Clothing,35,Express,Yes,Summer,Australia,18-24
1366,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1367,Male,22,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,18-24
1368,Female,22,Blouse,Clothing,74,Express,Yes,Summer,Australia,18-24
1369,Female,22,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,18-24
1370,Male,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,18-24
1371,Male,23,Blouse,Clothing,21,Express,Yes,Summer,Australia,18-24
1372,Male,25,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,18-24
1373,Male,46,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,45-54
1374,Male,28,Blouse,Clothing,50,Express,Yes,Summer,Australia,25-34
1375,Female,24,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1376,Female,27,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,25-34
1377,Male,22,Blouse,Clothing,69,Express,Yes,Summer,Australia,18-24
1378,Male,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1379,Male,22,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,18-24
1380,Male,22,Blouse,Clothing,100,Express,Yes,Summer,Australia,18-24
1381,Female,22,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,18-24
1382,Female,22,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,18-24
1383,Male,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,18-24
1384,Female,22,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,18-24
1385,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,18-24
1386,Male,22,Blouse,Clothing,63,Express,Yes,Summer,Australia,18-24
1387,Female,22,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,18-24
1388,Male,22,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,18-24
1389,Female,22,Blouse,Clothing,99,Express,Yes,Summer,Australia,18-24
1390,Female,22,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,18-24
1391,Female,22,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,18-24
1392,Female,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,18-24
1393,Male,22,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,18-24
1394,Female,22,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,18-24
1395,Female,22,Blouse,Clothing,52,Express,Yes,Summer,Australia,18-24
1396,Female,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,18-24
1397,Female,22,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,18-24
1398,Male,22,Blouse,Clothing,45,Express,Yes,Summer,Australia,18-24
1399,Male,33,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,25-34
1400,Male,33,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,25-34
1401,Female,33,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1402,Male,33,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,25-34
1403,Female,33,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,25-34
1404,Female,33,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1405,Female,33,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,25-34
1406,Female,33,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,25-34
1407,Female,33,Blouse,Clothing,23,Express,Yes,Summer,Australia,25-34
1408,Male,33,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,25-34
1409,Female,33,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,25-34
1410,Female,33,Blouse,Clothing,41,Express,Yes,Summer,Australia,25-34
1411,Female,33,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,25-34
1412,Female,33,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,25-34
1413,Male,33,Blouse,Clothing,55,Express,Yes,Summer,Australia,25-34
1414,Male,33,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,25-34
1415,Male,33,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,25-34
1416,Female,33,Blouse,Clothing,65,Express,Yes,Summer,Australia,25-34
1417,Male,33,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,25-34
1418,Female,33,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,25-34
1419,Female,33,Blouse,Clothing,96,Express,Yes,Summer,Australia,25-34
1420,Female,60,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,55-64
1421,Female,60,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,55-64
1422,Female,60,Blouse,Clothing,22,Express,Yes,Summer,United States,55-64
1423,Male,60,Blouse,Clothing,21,Free Shipping,Yes,Summer,United States,55-64
1424,Female,60,Blouse,Clothing,45,Next Day Air,Yes,Summer,United States,55-64
1425,Female,60,Blouse,Clothing,77,Express,Yes,Summer,United States,55-64
1426,Female,60,Blouse,Clothing,50,Free Shipping,Yes,Summer,United States,55-64
1427,Female,60,Blouse,Clothing,25,Next Day Air,Yes,Summer,United States,55-64
1428,Male,60,Blouse,Clothing,15,Express,Yes,Summer,United States,55-64
1429,Male,60,Blouse,Clothing,69,Free Shipping,Yes,Summer,United States,55-64
1430,Male,60,Blouse,Clothing,85,Next Day Air,Yes,Summer,United States,55-64
1431,Female,60,Blouse,Clothing,12,Express,Yes,Summer,United States,55-64
1432,Male,60,Blouse,Clothing,100,Free Shipping,Yes,Summer,United States,55-64
1433,Female,60,Blouse,Clothing,23,Next Day Air,Yes,Summer,United States,55-64
1434,Female,55,Blouse,Clothing,14,Express,Yes,Summer,United States,45-54
1435,Female,55,Blouse,Clothing,25,Free Shipping,Yes,Summer,United States,45-54
1436,Female,55,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,45-54
1437,Male,55,Blouse,Clothing,22,Express,Yes,Summer,Australia,45-54
1438,Male,55,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,45-54
1439,Male,55,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,45-54
1440,Female,55,Blouse,Clothing,98,Express,Yes,Summer,Australia,45-54
1441,Male,55,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,45-54
1442,Female,55,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,45-54
1443,Female,55,Blouse,Clothing,35,Express,Yes,Summer,Australia,45-54
1444,Female,55,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,45-54
1445,Female,55,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,45-54
1446,Female,55,Blouse,Clothing,74,Express,Yes,Summer,Australia,45-54
1447,Male,55,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,45-54
1448,Female,55,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,45-54
1449,Female,55,Blouse,Clothing,21,Express,Yes,Summer,Australia,45-54
1450,Female,55,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,45-54
1451,Male,55,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,45-54
1452,Female,55,Blouse,Clothing,50,Express,Yes,Summer,Australia,45-54
1453,Female,55,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,45-54
1454,Female,55,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,45-54
1455,Female,55,Blouse,Clothing,69,Express,Yes,Summer,Australia,45-54
1456,Male,55,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,45-54
1457,Male,55,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,45-54
1458,Male,55,Blouse,Clothing,100,Express,Yes,Summer,Australia,45-54
1459,Female,55,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,45-54
1460,Male,55,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,45-54
1461,Female,55,Blouse,Clothing,25,Express,Yes,Summer,Australia,45-54
1462,Female,55,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,45-54
1463,Female,55,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,45-54
1464,Female,55,Blouse,Clothing,63,Express,Yes,Summer,Australia,45-54
1465,Female,55,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,45-54
1466,Male,55,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,45-54
1467,Female,55,Blouse,Clothing,99,Express,Yes,Summer,Australia,45-54
1468,Female,55,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,45-54
1469,Female,55,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,45-54
1470,Female,55,Blouse,Clothing,85,Express,Yes,Summer,Australia,45-54
1471,Male,55,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,45-54
1472,Female,55,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,45-54
1473,Female,55,Blouse,Clothing,52,Express,Yes,Summer,Australia,45-54
1474,Female,55,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,45-54
1475,Female,55,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,45-54
1476,Male,55,Blouse,Clothing,45,Express,Yes,Summer,Australia,45-54
1477,Male,55,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,45-54
1478,Male,55,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,45-54
1479,Female,55,Blouse,Clothing,25,Express,Yes,Summer,Australia,45-54
1480,Male,55,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,45-54
1481,Female,55,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,45-54
1482,Female,55,Blouse,Clothing,85,Express,Yes,Summer,Australia,45-54
1483,Female,55,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,45-54
1484,Female,55,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,45-54
1485,Female,55,Blouse,Clothing,23,Express,Yes,Summer,Australia,45-54
1486,Male,55,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,45-54
1487,Female,55,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,45-54
1488,Female,55,Blouse,Clothing,41,Express,Yes,Summer,Australia,45-54
1489,Female,55,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,45-54
1490,Female,55,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,45-54
1491,Male,55,Blouse,Clothing,55,Express,Yes,Summer,Australia,45-54
1492,Female,55,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,45-54
1493,Male,55,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,45-54
1494,Female,55,Blouse,Clothing,65,Express,Yes,Summer,Australia,45-54
1495,Female,55,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,45-54
1496,Female,55,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,45-54
1497,Female,55,Blouse,Clothing,96,Express,Yes,Summer,Australia,45-54
1498,Male,55,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,45-54
1499,Male,55,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,45-54
1500,Male,55,Blouse,Clothing,22,Express,Yes,Summer,Australia,45-54
1501,Male,55,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,45-54
1502,Male,55,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,45-54
1503,Female,55,Blouse,Clothing,77,Express,Yes,Summer,Australia,45-54
1504,Female,55,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,45-54
1505,Female,55,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,45-54
1506,Female,55,Blouse,Clothing,15,Express,Yes,Summer,Australia,45-54
1507,Female,55,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,45-54
1508,Female,55,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,45-54
1509,Male,55,Blouse,Clothing,12,Express,Yes,Summer,Australia,45-54
1510,Female,55,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,45-54
1511,Male,55,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,45-54
1512,Female,55,Blouse,Clothing,14,Express,Yes,Summer,Australia,45-54
1513,Female,55,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,45-54
1514,Female,22,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,18-24
1515,Male,25,Blouse,Clothing,22,Express,Yes,Summer,Australia,18-24
1516,Male,32,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,25-34
1517,Female,35,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,25-34
1518,Male,36,Blouse,Clothing,98,Express,Yes,Summer,Australia,35-44
1519,Male,39,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,35-44
1520,Female,38,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,35-44
1521,Male,37,Blouse,Clothing,35,Express,Yes,Summer,Australia,35-44
1522,Male,34,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1523,Female,34,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,25-34
1524,Male,32,Blouse,Clothing,74,Express,Yes,Summer,Australia,25-34
1525,Female,19,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,18-24
1526,Male,18,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,Under 18
1527,Female,19,Blouse,Clothing,21,Express,Yes,Summer,Australia,18-24
1528,Male,18,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,Under 18
1529,Female,19,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,18-24
1530,Female,18,Blouse,Clothing,50,Express,Yes,Summer,Australia,Under 18
1531,Male,19,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1532,Female,22,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,18-24
1533,Male,25,Blouse,Clothing,69,Express,Yes,Summer,Australia,18-24
1534,Male,26,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1535,Female,28,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,25-34
1536,Female,28,Blouse,Clothing,100,Express,Yes,Summer,Australia,25-34
1537,Female,27,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,25-34
1538,Female,23,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,18-24
1539,Female,30,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1540,Female,33,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,25-34
1541,Female,31,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1542,Male,32,Blouse,Clothing,63,Express,Yes,Summer,Australia,25-34
1543,Male,32,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,25-34
1544,Female,32,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,25-34
1545,Female,32,Blouse,Clothing,99,Express,Yes,Summer,Australia,25-34
1546,Female,32,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,25-34
1547,Female,32,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,25-34
1548,Female,32,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1549,Female,32,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,25-34
1550,Female,32,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,25-34
1551,Female,32,Blouse,Clothing,52,Express,Yes,Summer,Australia,25-34
1552,Male,55,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,45-54
1553,Female,33,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,25-34
1554,Male,36,Blouse,Clothing,45,Express,Yes,Summer,Australia,35-44
1555,Female,39,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,35-44
1556,Male,38,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,35-44
1557,Female,34,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1558,Male,35,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,25-34
1559,Female,36,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,35-44
1560,Male,36,Blouse,Clothing,85,Express,Yes,Summer,Australia,35-44
1561,Male,36,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,35-44
1562,Male,38,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,35-44
1563,Female,18,Blouse,Clothing,23,Express,Yes,Summer,Australia,Under 18
1564,Female,19,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,18-24
1565,Male,19,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,18-24
1566,Male,19,Blouse,Clothing,41,Express,Yes,Summer,Australia,18-24
1567,Female,19,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,18-24
1568,Female,19,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,18-24
1569,Male,18,Blouse,Clothing,55,Express,Yes,Summer,Australia,Under 18
1570,Female,18,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,Under 18
1571,Male,18,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,Under 18
1572,Female,18,Blouse,Clothing,65,Express,Yes,Summer,Australia,Under 18
1573,Female,18,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,Under 18
1574,Female,18,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,Under 18
1575,Male,18,Blouse,Clothing,96,Express,Yes,Summer,Australia,Under 18
1576,Male,18,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,Under 18
1577,Female,19,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,18-24
1578,Male,19,Blouse,Clothing,22,Express,Yes,Summer,Australia,18-24
1579,Female,19,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,18-24
1580,Female,18,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,Under 18
1581,Male,20,Blouse,Clothing,77,Express,Yes,Summer,Australia,18-24
1582,Male,35,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,25-34
1583,Male,45,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,35-44
1584,Female,60,Blouse,Clothing,15,Express,Yes,Summer,Australia,55-64
1585,Female,22,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,18-24
1586,Male,24,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,18-24
1587,Female,68,Blouse,Clothing,12,Express,Yes,Summer,Australia,65+
1588,Female,53,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,45-54
1589,Female,74,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,65+
1590,Female,55,Blouse,Clothing,14,Express,Yes,Summer,Australia,45-54
1591,Female,51,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,45-54
1592,Male,42,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,35-44
1593,Male,43,Blouse,Clothing,22,Express,Yes,Summer,Australia,35-44
1594,Female,47,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,45-54
1595,Female,48,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,45-54
1596,Male,60,Blouse,Clothing,98,Express,Yes,Summer,Australia,55-64
1597,Female,22,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,18-24
1598,Female,21,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,18-24
1599,Male,19,Blouse,Clothing,35,Express,Yes,Summer,Australia,18-24
1600,Male,23,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1601,Female,25,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,18-24
1602,Female,25,Blouse,Clothing,74,Express,Yes,Summer,Australia,18-24
1603,Male,26,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,25-34
1604,Male,28,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1605,Male,27,Blouse,Clothing,21,Express,Yes,Summer,Australia,25-34
1606,Female,29,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,25-34
1607,Female,21,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,18-24
1608,Male,24,Blouse,Clothing,50,Express,Yes,Summer,Australia,18-24
1609,Male,25,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1610,Male,26,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,25-34
1611,Male,23,Blouse,Clothing,69,Express,Yes,Summer,Australia,18-24
1612,Female,25,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1613,Female,33,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,25-34
1614,Male,33,Blouse,Clothing,100,Express,Yes,Summer,Australia,25-34
1615,Female,36,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,35-44
1616,Female,25,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,18-24
1617,Female,36,Blouse,Clothing,25,Express,Yes,Summer,Australia,35-44
1618,Female,39,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,35-44
1619,Female,38,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,35-44
1620,Female,22,Blouse,Clothing,63,Express,Yes,Summer,Australia,18-24
1621,Male,22,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,18-24
1622,Female,22,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,18-24
1623,Female,22,Blouse,Clothing,99,Express,Yes,Summer,Australia,18-24
1624,Male,22,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,18-24
1625,Female,22,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,18-24
1626,Female,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,18-24
1627,Male,22,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,18-24
1628,Male,22,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,18-24
1629,Male,22,Blouse,Clothing,52,Express,Yes,Summer,Australia,18-24
1630,Male,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,18-24
1631,Male,22,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,18-24
1632,Male,22,Blouse,Clothing,45,Express,Yes,Summer,Australia,18-24
1633,Female,22,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,18-24
1634,Female,22,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,18-24
1635,Male,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,18-24
1636,Female,22,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,18-24
1637,Female,22,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,18-24
1638,Male,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,18-24
1639,Male,22,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,18-24
1640,Female,22,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,18-24
1641,Female,22,Blouse,Clothing,23,Express,Yes,Summer,Australia,18-24
1642,Male,22,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,18-24
1643,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,18-24
1644,Female,22,Blouse,Clothing,41,Express,Yes,Summer,Australia,18-24
1645,Male,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,18-24
1646,Male,22,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,18-24
1647,Male,22,Blouse,Clothing,55,Express,Yes,Summer,Australia,18-24
1648,Female,22,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,18-24
1649,Female,22,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,18-24
1650,Male,22,Blouse,Clothing,65,Express,Yes,Summer,Australia,18-24
1651,Male,22,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,18-24
1652,Male,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,18-24
1653,Female,22,Blouse,Clothing,96,Express,Yes,Summer,Australia,18-24
1654,Female,22,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,18-24
1655,Female,22,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,18-24
1656,Female,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,18-24
1657,Male,22,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,18-24
1658,Female,22,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,18-24
1659,Male,22,Blouse,Clothing,77,Express,Yes,Summer,Australia,18-24
1660,Female,22,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,18-24
1661,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,18-24
1662,Female,22,Blouse,Clothing,15,Express,Yes,Summer,Australia,18-24
1663,Male,22,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,18-24
1664,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,18-24
1665,Male,22,Blouse,Clothing,12,Express,Yes,Summer,Australia,18-24
1666,Female,22,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,18-24
1667,Male,22,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,18-24
1668,Female,22,Blouse,Clothing,14,Express,Yes,Summer,Australia,18-24
1669,Female,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1670,Male,22,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,18-24
1671,Male,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,18-24
1672,Male,22,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,18-24
1673,Male,22,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,18-24
1674,Male,22,Blouse,Clothing,98,Express,Yes,Summer,Australia,18-24
1675,Female,22,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,18-24
1676,Female,22,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,18-24
1677,Male,22,Blouse,Clothing,35,Express,Yes,Summer,Australia,18-24
1678,Male,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,18-24
1679,Male,22,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,18-24
1680,Male,22,Blouse,Clothing,74,Express,Yes,Summer,Australia,18-24
